n:error50 rho_1 z2:72.0 z1:1224.0 data:pos,0.020743282367767422,0.00957964707748218,"(0.026635107103068035, 0.01341669943534151, 0.020192579858065766, 0.01800565473555844, 0.018077036146487074, 0.02008846005976858, 0.018199693635761956, 0.02020954685099486, 0.014678518471343546, 0.024360717460539475, 0.0286730732368666, 0.012617034426591841, 0.05025311307447916, 0.006787108494221672, 0.02694016525810932, 0.013034026316961938, 0.033076766083923036, 0.010832157447171637, 0.015096941610271544, 0.023691247649822497)"
n:error50 rho_2 z2:72.0 z1:1224.0 data:pos,0.015267497028190972,0.009219475587767617,"(0.006121310341553933, 0.024786928920967757, 0.008353370186916911, 0.020318928746649315, 0.010243652429837775, 0.016404687883744655, 0.02168585142201298, 0.007949836969180264, 0.00845404364036864, 0.019672107911543203, 0.006644444405818059, 0.025405843751877263, 0.004284800704194987, 0.028763847743610734, 0.003940469593086911, 0.036232522863796024, 0.011387470606462436, 0.014795115315686462, 0.00730194146241295, 0.022602765664098155)"
n:error50 rho_3 z2:72.0 z1:1224.0 data:pos,0.011562148712770368,0.00555873705053846,"(0.006556193002042808, 0.015925353312501434, 0.00700932092365559, 0.016164955803316026, 0.011916336563939109, 0.009469211139944641, 0.010747871097277907, 0.010704856385609475, 0.027166410135361682, 0.004023344097007989, 0.02070703857315935, 0.005403962316770219, 0.006058485689928021, 0.015324316798968955, 0.008178520111358, 0.012917721923213719, 0.010455990609699694, 0.01077248295726063, 0.013396416895648904, 0.008344185918743169)"
n:error50 rho_4 z2:72.0 z1:1224.0 data:pos,0.0007985872665115149,0.0002520488451758716,"(0.0005375000195751362, 0.0010694172048778532, 0.0011592863156908357, 0.0005029662617387871, 0.000715766180294407, 0.0008164757463039051, 0.0007710990843140249, 0.00076268587752157, 0.0007384102723179551, 0.0007895812648111996, 0.00040738657998532954, 0.0014349363560350033, 0.001042937750151323, 0.0005460355469951991, 0.0009096522996143171, 0.0006366478715538165, 0.0010342424726457239, 0.0005656422609795625, 0.0008048942870323815, 0.0007261816777919669)"
n:error50 rho_5 z2:72.0 z1:1224.0 data:pos,0.0005940088322701032,9.219815202943716e-05,"(0.0006138173144423055, 0.0005614799312879833, 0.0007786160263787025, 0.00044312454603523003, 0.0005506913497116226, 0.0006264657686167761, 0.0006977864454984807, 0.0004947035696167415, 0.0006756008411030669, 0.0005105549955269984, 0.0005970242602188872, 0.0005779210637757592, 0.0006809134721981542, 0.0005054773576934941, 0.0006995519748748749, 0.0004926510606475357, 0.0007193512260318593, 0.00047963508265588535, 0.0005937267747912292, 0.0005810835842964766)"
n:error50 rho_6 z2:72.0 z1:1224.0 data:pos,0.003073341186056239,0.00047999199661926214,"(0.0023914000251148374, 0.0038587560608692225, 0.0027052871721824317, 0.003415191105427339, 0.0029471115635549623, 0.003132108750142385, 0.0024371380725798195, 0.00379357121866355, 0.003151447735880913, 0.002929732239499637, 0.003228817814125215, 0.0028610572454325456, 0.002541081547794467, 0.003616456338027169, 0.0026994064844739003, 0.0034117720011871884, 0.002648920210831878, 0.0034867463248986663, 0.002465628565064358, 0.0037451932453742825)"
n:error50 rho_7 z2:72.0 z1:1224.0 data:pos,0.001484749623413432,0.00023920920921038065,"(0.0017993217634152277, 0.001194576669172289, 0.0014927098537936207, 0.0014416530730058247, 0.0011752128369608612, 0.0018308175206996824, 0.001408301881486212, 0.0015287568262497546, 0.001765884889193821, 0.0012180293569362041, 0.0012993647992246345, 0.0016559093976443065, 0.001873324819561456, 0.0011457874882225894, 0.0015299634317078158, 0.0014038232061827165, 0.0016821428058775736, 0.0012790888901658309, 0.0012515097683738813, 0.0017188131903943386)"
n:error50 rho_8 z2:72.0 z1:1224.0 data:pos,0.0019798444799675107,0.0003791745803158566,"(0.0025863496270697307, 0.0014631990939241151, 0.0025658533083222942, 0.0014778368608530774, 0.0016197766327898833, 0.0023381452159078786, 0.0021641744087425663, 0.0017537893941300727, 0.0017030155874299565, 0.0022245866445474837, 0.002221331368576646, 0.001706533128029263, 0.0019824904332574533, 0.0019004981756088211, 0.0018655450944376167, 0.0020223702970716103, 0.002705570933613248, 0.0014011876251114209, 0.001992240242448202, 0.001902395527478873)"
n:error50 rho_9 z2:72.0 z1:1224.0 data:pos,0.00218195633473262,0.00042724146080504015,"(0.0019830930928662763, 0.002310002363326, 0.0018508624542815089, 0.002487965139104035, 0.0021573916917769546, 0.002133159813920158, 0.0020119698695576886, 0.002292012380342487, 0.0020701927525154625, 0.0022221183945448, 0.0014209413266974703, 0.0032396826145159974, 0.001995370543836655, 0.0022868601328952924, 0.001918312679382926, 0.0023864070622497432, 0.00301574103441335, 0.0015266773103194819, 0.001873069421939535, 0.002457296616166582)"
n:error50 rho_10 z2:72.0 z1:1224.0 data:pos,0.006932130063469319,0.0018981009905578061,"(0.008682754223691216, 0.0051292098395257, 0.009360337453502605, 0.004806678726220993, 0.006109245133343414, 0.007353273436731343, 0.004892854714978925, 0.00923944510831249, 0.005509608822485765, 0.00814029657041993, 0.008464087362262552, 0.005313233042411576, 0.005020466770359829, 0.008638626657931832, 0.006201950161179594, 0.00712860091197792, 0.0048385322536454375, 0.009288002536549192, 0.01005966396716425, 0.004465733576691791)"
n:error50 rho_11 z2:72.0 z1:1224.0 data:pos,0.013138629164985222,0.002556378200680338,"(0.011235245624358682, 0.014569220488894322, 0.011023995962796336, 0.01527799532845112, 0.01032098407674747, 0.016183723979366977, 0.010590915965882922, 0.0160356685203404, 0.013078639208660252, 0.012799253065475255, 0.013993201681303729, 0.01202587626384132, 0.01793404113353504, 0.009006287043771004, 0.009946667993270585, 0.01632734946824246, 0.011743130684040958, 0.014317984259794744, 0.015578585802988125, 0.010783816747942754)"
n:error50 rho_12 z2:72.0 z1:1224.0 data:pos,0.005781174110140154,0.0011183511047772666,"(0.007125368988516349, 0.004514148287985911, 0.005455925957569396, 0.005944242148451126, 0.007019635450816698, 0.004620720657435094, 0.006654334931088792, 0.004894385800278046, 0.004310004168392314, 0.007500797893381205, 0.004270039932873308, 0.0075904695838707225, 0.004319981110815489, 0.00725144201985853, 0.005254381060942288, 0.006095141880788632, 0.0052558130028648245, 0.006163065087691146, 0.005677051889891349, 0.005706532349291866)"
n:error50 rho_13 z2:72.0 z1:1224.0 data:pos,0.001991870022375981,0.0004200773868196572,"(0.0021033777424381804, 0.001808342032230543, 0.0019144310473866795, 0.0019938299391218063, 0.0014935502499382905, 0.0025543498386926375, 0.0017414216554812723, 0.0021948750460513465, 0.0020154501892926356, 0.0018920887840471606, 0.0023207160814758885, 0.0016445053940261191, 0.0012083777859402383, 0.003101199037553881, 0.002518491261203632, 0.0015099383171565343, 0.001973555272411023, 0.0019336443870533173, 0.002085363409436575, 0.0018298929765818571)"
